,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
84,tensor(1.0438),tensor(-0.7100),tensor(0.1058),tensor(0.5030),tensor(-1.1774),tensor(2.1608),tensor(0.9638),tensor(-0.1998),tensor(0.1507),tensor(-0.2325),tensor(0.3005),tensor(-0.2433),tensor(1.7873),tensor(-0.1965),tensor(0.1700),tensor(-1.8419),tensor(1.2674),tensor(2.3146),tensor(0.7566),tensor(0.6888),tensor(0.3144),tensor(0.5414),tensor(-0.1252),tensor(-1.4413),tensor(0.1485),tensor(-0.5819),tensor(0.8000),tensor(-1.0357),tensor(-0.2682),tensor(-1.8999),tensor(-0.2951),tensor(1.7203),tensor(-0.9367),tensor(1.4538),tensor(1.2021),tensor(-1.0998),tensor(-0.4892),tensor(-0.1402),tensor(-0.9946),tensor(-2.0389),tensor(-0.4629),tensor(0.0958),tensor(-2.1233),tensor(0.7915),tensor(0.4555),tensor(-1.5957),tensor(0.1740),tensor(-0.1680),tensor(0.5594),tensor(-0.6651),tensor(1.1325),tensor(-0.5285),tensor(-0.7981),tensor(-0.6149),tensor(0.3303),tensor(-0.6504),tensor(-0.3102),tensor(-2.4057),tensor(1.4838),tensor(0.4268),tensor(0.8077),tensor(-0.5604),tensor(-0.4897),tensor(1.5239),tensor(2.2469),tensor(2.3904),tensor(2.5743),tensor(-0.4241),tensor(-0.3196),tensor(-3.1013),tensor(0.0066),tensor(0.9631),tensor(2.1046),tensor(0.4280),tensor(0.0412),tensor(-1.1812),tensor(0.3952),tensor(-0.0002),tensor(0.2494),tensor(1.6010),tensor(-0.4829),tensor(-1.4025),tensor(-1.3486),tensor(-1.4126),tensor(0.6233),tensor(-0.6827),tensor(-0.0329),tensor(-0.0172),tensor(-1.0492),tensor(0.7886),tensor(-0.9814),tensor(0.3218),tensor(-2.5112),tensor(-0.0887),tensor(1.5166),tensor(-0.8513),tensor(-1.9830),tensor(-1.7261),tensor(0.5464),tensor(0.4911),tensor(1.5005),tensor(-0.3652),tensor(-0.4794),tensor(1.1390),tensor(0.9784),tensor(-0.7593),tensor(0.2595),tensor(0.3487),tensor(-2.1611),tensor(-0.3250),tensor(2.3525),tensor(-1.5375),tensor(0.0831),tensor(-1.6583),tensor(-0.3178),tensor(-0.2359),tensor(0.1709),tensor(-0.6946),tensor(-1.1875),tensor(0.8945),tensor(-1.1262),tensor(-2.3163),tensor(-0.5460),tensor(1.1105),tensor(0.0984),tensor(0.8981),tensor(1.1113),tensor(-0.0459)
85,tensor(0.1393),tensor(1.0610),tensor(-0.5808),tensor(-0.2812),tensor(0.4603),tensor(-0.5850),tensor(0.7678),tensor(-0.7465),tensor(-0.3342),tensor(-0.4672),tensor(1.3528),tensor(0.2146),tensor(-0.6976),tensor(0.3220),tensor(-0.0438),tensor(0.9798),tensor(-0.9333),tensor(-0.7424),tensor(-0.5716),tensor(-0.5573),tensor(-0.8958),tensor(1.5877),tensor(0.5599),tensor(2.4308),tensor(1.5117),tensor(1.6137),tensor(-0.9789),tensor(-1.0723),tensor(1.6890),tensor(-1.0525),tensor(-0.9052),tensor(-0.3965),tensor(-0.2305),tensor(0.5512),tensor(0.1910),tensor(0.5367),tensor(-0.5198),tensor(1.3444),tensor(-0.0215),tensor(1.0250),tensor(1.7156),tensor(-0.1162),tensor(1.7344),tensor(0.2892),tensor(-0.7918),tensor(1.7137),tensor(0.7646),tensor(-1.6223),tensor(-1.2773),tensor(0.9767),tensor(-0.0112),tensor(-0.4976),tensor(1.5379),tensor(0.6220),tensor(0.2425),tensor(0.3560),tensor(-0.9726),tensor(1.1759),tensor(0.7813),tensor(-1.6078),tensor(2.2587),tensor(0.4249),tensor(-0.7739),tensor(0.4153),tensor(1.5454),tensor(-1.7066),tensor(-0.5280),tensor(0.9139),tensor(1.3767),tensor(0.9642),tensor(1.3069),tensor(-0.4037),tensor(-0.2736),tensor(0.4570),tensor(-1.0526),tensor(0.4478),tensor(-0.7987),tensor(1.4665),tensor(0.2349),tensor(0.5353),tensor(-0.7414),tensor(0.7412),tensor(1.4398),tensor(-0.4879),tensor(-0.0100),tensor(0.6232),tensor(1.1018),tensor(0.8641),tensor(-0.8375),tensor(0.6257),tensor(0.5857),tensor(0.2199),tensor(1.1274),tensor(1.6376),tensor(-1.4208),tensor(-0.3762),tensor(-0.4220),tensor(0.5633),tensor(0.3275),tensor(1.9616),tensor(0.8530),tensor(-1.2326),tensor(-0.5785),tensor(1.2477),tensor(-1.2622),tensor(0.5028),tensor(0.9351),tensor(-0.3779),tensor(0.1339),tensor(-0.8980),tensor(-0.9231),tensor(0.5594),tensor(-1.5453),tensor(-1.2359),tensor(-0.6953),tensor(-0.0471),tensor(-1.5139),tensor(0.5905),tensor(-0.0872),tensor(-0.4561),tensor(0.2668),tensor(1.1179),tensor(0.7696),tensor(-0.0431),tensor(0.6394),tensor(-0.0751),tensor(-0.3980),tensor(-1.5720)
86,tensor(-4.9133),tensor(-8.4330),tensor(-1.7523),tensor(-1.0020),tensor(-5.0124),tensor(1.3464),tensor(1.6535),tensor(-0.1965),tensor(-5.5040),tensor(2.3831),tensor(5.0441),tensor(1.0766),tensor(-1.5794),tensor(-2.8222),tensor(-0.1126),tensor(-2.2703),tensor(7.0671),tensor(1.5451),tensor(3.0224),tensor(1.4734),tensor(2.7895),tensor(2.2247),tensor(6.7131),tensor(-6.2619),tensor(1.0960),tensor(-2.3236),tensor(3.2836),tensor(-2.1154),tensor(1.1884),tensor(-0.8048),tensor(0.3104),tensor(0.0079),tensor(-3.7085),tensor(2.3806),tensor(0.7907),tensor(3.6502),tensor(0.2360),tensor(3.0969),tensor(-7.4698),tensor(-5.8005),tensor(1.9838),tensor(5.8601),tensor(-5.1073),tensor(-3.3726),tensor(4.0371),tensor(-7.6717),tensor(-0.2778),tensor(-0.7129),tensor(0.7510),tensor(-2.0120),tensor(0.8218),tensor(-1.6839),tensor(-2.8893),tensor(-0.7071),tensor(-2.2306),tensor(2.7301),tensor(0.6015),tensor(-7.4223),tensor(0.0440),tensor(7.4920),tensor(-4.7722),tensor(-5.6692),tensor(-0.1037),tensor(2.4694),tensor(-1.4081),tensor(1.3652),tensor(0.6849),tensor(-4.0477),tensor(4.9406),tensor(-4.5889),tensor(-1.1976),tensor(2.2303),tensor(2.9219),tensor(0.4478),tensor(0.9647),tensor(-8.5373),tensor(-0.1320),tensor(3.4511),tensor(-3.3286),tensor(2.2278),tensor(1.2004),tensor(-0.5978),tensor(-3.0135),tensor(2.3822),tensor(-5.0688),tensor(-3.5874),tensor(-2.2452),tensor(3.8239),tensor(-3.1076),tensor(-7.7225),tensor(-6.0652),tensor(1.9805),tensor(-1.6170),tensor(-3.0411),tensor(3.2394),tensor(-0.5057),tensor(2.0869),tensor(2.5480),tensor(0.6523),tensor(-1.8893),tensor(1.8963),tensor(-1.3554),tensor(-0.4880),tensor(0.3898),tensor(-2.0914),tensor(4.4521),tensor(2.8341),tensor(1.9791),tensor(-6.8281),tensor(3.0848),tensor(-0.5777),tensor(-3.5649),tensor(-2.1306),tensor(-3.5455),tensor(-4.2126),tensor(3.4621),tensor(-3.9968),tensor(1.1814),tensor(-2.0651),tensor(1.7862),tensor(-0.6132),tensor(-6.8886),tensor(-0.9104),tensor(0.6672),tensor(-1.5111),tensor(5.9687),tensor(2.3600),tensor(6.6293)
87,tensor(-0.3651),tensor(-0.5187),tensor(1.8461),tensor(0.5390),tensor(1.2926),tensor(1.7908),tensor(2.9823),tensor(0.7577),tensor(1.7932),tensor(-1.0290),tensor(-0.8428),tensor(-1.9595),tensor(1.8929),tensor(-0.6904),tensor(-0.0548),tensor(0.1165),tensor(-1.0099),tensor(4.2000),tensor(-2.1433),tensor(-0.8099),tensor(1.3392),tensor(-0.4682),tensor(-0.9064),tensor(0.3999),tensor(1.2051),tensor(-0.4251),tensor(0.1108),tensor(-0.4910),tensor(0.0883),tensor(-0.1730),tensor(-1.4740),tensor(1.6463),tensor(-3.8112),tensor(0.2939),tensor(3.2778),tensor(-0.4176),tensor(-1.8053),tensor(0.3772),tensor(-2.9214),tensor(-2.2424),tensor(2.3881),tensor(0.3163),tensor(-1.6475),tensor(0.4981),tensor(0.1801),tensor(-0.6503),tensor(0.3663),tensor(-0.5638),tensor(2.3802),tensor(-0.3218),tensor(0.2981),tensor(-2.2979),tensor(1.4566),tensor(-0.3608),tensor(-0.9165),tensor(1.8505),tensor(0.4270),tensor(-0.8853),tensor(2.0744),tensor(-0.6905),tensor(1.3135),tensor(2.7407),tensor(-1.9851),tensor(1.6068),tensor(3.3454),tensor(1.8061),tensor(3.0083),tensor(-1.1301),tensor(1.1291),tensor(-3.8666),tensor(2.3358),tensor(-0.4291),tensor(2.6723),tensor(0.1702),tensor(-0.9690),tensor(0.3529),tensor(1.5795),tensor(2.2305),tensor(0.7512),tensor(3.3790),tensor(-1.7248),tensor(-0.9950),tensor(-2.1862),tensor(0.3090),tensor(0.8920),tensor(1.7953),tensor(0.9533),tensor(-1.9812),tensor(-1.8899),tensor(0.0621),tensor(-0.2128),tensor(0.2799),tensor(-2.6508),tensor(0.2183),tensor(-1.0485),tensor(-1.4892),tensor(-0.5502),tensor(-1.0275),tensor(2.6133),tensor(5.3114),tensor(2.8014),tensor(-1.5780),tensor(-0.2068),tensor(1.7894),tensor(1.6465),tensor(-0.7758),tensor(0.2891),tensor(0.0754),tensor(-0.2758),tensor(-3.2855),tensor(1.5022),tensor(0.1156),tensor(-2.6508),tensor(-1.1255),tensor(-1.2671),tensor(-0.5762),tensor(-0.9238),tensor(-1.7800),tensor(-2.0366),tensor(3.7695),tensor(-0.0829),tensor(-1.4003),tensor(1.0922),tensor(-0.4296),tensor(2.4941),tensor(0.7881),tensor(0.6751),tensor(-0.0540)
88,tensor(-1.7466),tensor(-0.3559),tensor(0.3854),tensor(1.5129),tensor(0.1808),tensor(1.5498),tensor(-0.2789),tensor(0.9615),tensor(-1.2699),tensor(0.4211),tensor(0.9284),tensor(0.4079),tensor(-0.7608),tensor(0.6330),tensor(0.2725),tensor(-1.4304),tensor(-0.8435),tensor(1.2150),tensor(1.2545),tensor(0.0764),tensor(0.1431),tensor(-0.2285),tensor(1.3461),tensor(-0.6585),tensor(0.2993),tensor(-1.3971),tensor(1.0284),tensor(-0.8620),tensor(1.5475),tensor(0.1677),tensor(-0.3546),tensor(1.1709),tensor(-0.8333),tensor(1.2857),tensor(1.4377),tensor(0.6095),tensor(-0.3062),tensor(1.6093),tensor(-2.9809),tensor(-2.2906),tensor(-0.0476),tensor(0.9440),tensor(-0.7623),tensor(0.0251),tensor(-0.1866),tensor(-0.3675),tensor(-0.1546),tensor(0.4120),tensor(-0.4504),tensor(-0.1199),tensor(0.9149),tensor(-0.2858),tensor(-1.3524),tensor(0.1362),tensor(1.1292),tensor(0.2977),tensor(0.8466),tensor(-1.0613),tensor(-1.6860),tensor(0.2888),tensor(0.3558),tensor(-1.6897),tensor(0.1402),tensor(-1.4039),tensor(0.1584),tensor(2.4830),tensor(0.3512),tensor(-0.0354),tensor(1.5384),tensor(-0.8786),tensor(-1.8740),tensor(0.6257),tensor(1.4095),tensor(0.3573),tensor(0.7357),tensor(-0.7371),tensor(0.6645),tensor(0.7995),tensor(0.7513),tensor(-0.1923),tensor(1.6241),tensor(1.3255),tensor(-0.4773),tensor(-0.2852),tensor(0.2349),tensor(-0.2409),tensor(0.7572),tensor(1.8311),tensor(0.0217),tensor(-0.2098),tensor(-0.0071),tensor(1.3795),tensor(-0.9753),tensor(0.1402),tensor(1.2192),tensor(-0.9686),tensor(0.0394),tensor(0.3902),tensor(-1.2129),tensor(1.8938),tensor(0.1360),tensor(-1.1619),tensor(-0.7868),tensor(-0.6498),tensor(-1.1126),tensor(1.5471),tensor(0.7610),tensor(2.1404),tensor(-1.0532),tensor(-0.2701),tensor(0.3458),tensor(-0.7968),tensor(0.0360),tensor(0.7159),tensor(-0.8432),tensor(0.2332),tensor(-0.7484),tensor(0.7948),tensor(-2.0359),tensor(-1.3607),tensor(1.4489),tensor(-0.7592),tensor(0.0178),tensor(0.0944),tensor(-0.0819),tensor(3.2471),tensor(0.2463),tensor(0.1579)
89,tensor(-2.8527),tensor(-4.9838),tensor(0.3787),tensor(-0.8673),tensor(-1.9963),tensor(2.4517),tensor(2.6328),tensor(3.8987),tensor(-1.8211),tensor(0.4902),tensor(3.1677),tensor(-3.1698),tensor(3.3309),tensor(-0.6573),tensor(0.7788),tensor(-5.1195),tensor(1.4308),tensor(2.7782),tensor(5.0685),tensor(2.2729),tensor(2.3858),tensor(0.2537),tensor(0.1705),tensor(-4.7094),tensor(-2.6462),tensor(1.7613),tensor(2.3023),tensor(-0.7753),tensor(1.6971),tensor(1.3680),tensor(-0.3053),tensor(0.5544),tensor(-3.1465),tensor(2.1821),tensor(-2.5105),tensor(3.9007),tensor(-6.1534),tensor(2.7130),tensor(-5.5437),tensor(-5.0444),tensor(-3.1071),tensor(5.3427),tensor(-7.2255),tensor(-1.2152),tensor(0.5912),tensor(-2.9984),tensor(0.9585),tensor(-1.0900),tensor(0.7616),tensor(-2.2839),tensor(3.8389),tensor(-2.7654),tensor(-2.2435),tensor(-3.9882),tensor(-0.5054),tensor(0.0929),tensor(5.1450),tensor(-5.5793),tensor(-4.3349),tensor(1.8593),tensor(-3.0603),tensor(-5.0179),tensor(-2.8312),tensor(-5.1601),tensor(1.6030),tensor(5.4363),tensor(-2.3199),tensor(-3.5899),tensor(2.5731),tensor(-9.9188),tensor(-2.7983),tensor(3.5632),tensor(2.7484),tensor(-1.1796),tensor(2.8715),tensor(-4.6922),tensor(2.4149),tensor(2.6212),tensor(-1.2661),tensor(3.0081),tensor(1.7033),tensor(0.4442),tensor(-6.3168),tensor(0.3763),tensor(-3.8029),tensor(-5.8723),tensor(-0.1399),tensor(-0.3468),tensor(1.3993),tensor(-2.3012),tensor(-4.9567),tensor(3.3340),tensor(-0.2834),tensor(-4.8037),tensor(0.2487),tensor(1.0122),tensor(0.9797),tensor(1.2013),tensor(-0.2880),tensor(-1.2085),tensor(-0.8354),tensor(-4.1398),tensor(-0.9439),tensor(-2.7577),tensor(0.2924),tensor(3.3521),tensor(1.2024),tensor(5.0722),tensor(-6.2493),tensor(5.0129),tensor(2.7448),tensor(-2.5271),tensor(-3.0349),tensor(0.5866),tensor(-3.3027),tensor(2.8400),tensor(-1.3151),tensor(2.2689),tensor(-2.8585),tensor(3.4867),tensor(4.9811),tensor(-7.1208),tensor(-2.3403),tensor(-1.4347),tensor(-0.5668),tensor(4.1217),tensor(5.4590),tensor(5.6108)
90,tensor(0.7205),tensor(3.2894),tensor(-1.5547),tensor(1.0301),tensor(1.1764),tensor(-0.1454),tensor(0.0703),tensor(-1.7314),tensor(0.8349),tensor(-0.3104),tensor(-2.3781),tensor(-0.0842),tensor(-0.6883),tensor(3.2761),tensor(-0.0789),tensor(2.2055),tensor(-0.5942),tensor(-0.8421),tensor(-1.0044),tensor(-0.5891),tensor(-0.8649),tensor(2.0570),tensor(-0.4590),tensor(0.1598),tensor(2.3326),tensor(-0.5490),tensor(0.0581),tensor(-0.2042),tensor(1.1791),tensor(-0.3096),tensor(1.2030),tensor(0.1649),tensor(1.0844),tensor(-1.5235),tensor(0.3871),tensor(1.7486),tensor(-0.2358),tensor(-0.0728),tensor(-0.2119),tensor(0.9848),tensor(2.8673),tensor(-0.1194),tensor(1.9939),tensor(1.2092),tensor(0.4896),tensor(2.0690),tensor(-0.8600),tensor(0.0152),tensor(-0.2779),tensor(1.4374),tensor(-2.0192),tensor(-0.6620),tensor(1.0929),tensor(1.3000),tensor(-0.4217),tensor(0.7439),tensor(0.7083),tensor(1.4549),tensor(0.6483),tensor(-1.0443),tensor(0.3683),tensor(0.7829),tensor(0.3951),tensor(0.0094),tensor(0.2693),tensor(-2.5567),tensor(-0.1538),tensor(-0.2219),tensor(-0.1337),tensor(1.7799),tensor(1.9565),tensor(-1.0362),tensor(-0.7701),tensor(-1.7901),tensor(-0.4075),tensor(2.4817),tensor(-0.0102),tensor(0.3988),tensor(0.6983),tensor(0.1189),tensor(-1.0962),tensor(0.7841),tensor(1.0339),tensor(-1.6041),tensor(1.4696),tensor(1.8060),tensor(-0.0086),tensor(-2.6124),tensor(2.0631),tensor(2.0066),tensor(2.2730),tensor(1.0637),tensor(1.5275),tensor(2.9230),tensor(0.4089),tensor(-0.8201),tensor(-0.0011),tensor(0.2131),tensor(-0.6135),tensor(2.6921),tensor(0.9151),tensor(-0.0733),tensor(0.0035),tensor(1.4092),tensor(1.2455),tensor(-1.4915),tensor(-1.0523),tensor(-2.2458),tensor(2.4700),tensor(-0.7349),tensor(-1.7054),tensor(-1.6501),tensor(0.1842),tensor(0.1523),tensor(-1.8929),tensor(-1.1766),tensor(-0.1654),tensor(2.6102),tensor(0.5975),tensor(-0.6906),tensor(1.1096),tensor(4.7051),tensor(-0.2319),tensor(-1.1913),tensor(2.0860),tensor(-0.8444),tensor(-0.5925),tensor(-3.2343)
91,tensor(-2.5552),tensor(-6.0155),tensor(-1.3233),tensor(1.5923),tensor(-6.5695),tensor(5.4091),tensor(1.9174),tensor(4.8408),tensor(-1.9442),tensor(3.4346),tensor(3.8362),tensor(-3.5997),tensor(0.6257),tensor(1.5891),tensor(-0.0204),tensor(-2.6479),tensor(2.4424),tensor(1.7608),tensor(5.1211),tensor(4.4448),tensor(1.3912),tensor(-2.2022),tensor(1.4898),tensor(-4.3477),tensor(-2.6014),tensor(-3.2800),tensor(4.2717),tensor(-0.3037),tensor(0.0815),tensor(-1.2135),tensor(-0.3868),tensor(0.9336),tensor(-2.3907),tensor(2.3620),tensor(-1.5624),tensor(-0.3988),tensor(-3.8459),tensor(-0.3812),tensor(-6.9924),tensor(-2.9143),tensor(-3.8566),tensor(2.4498),tensor(-7.7285),tensor(-2.8493),tensor(-1.4785),tensor(-6.2408),tensor(-1.4411),tensor(-0.5417),tensor(-0.4165),tensor(-4.2272),tensor(3.8698),tensor(-0.0756),tensor(-3.9911),tensor(-0.6407),tensor(2.2057),tensor(-0.4766),tensor(3.9042),tensor(-2.9011),tensor(-3.2487),tensor(5.6091),tensor(-6.3050),tensor(-5.1919),tensor(2.8318),tensor(-2.4644),tensor(-2.2060),tensor(2.6490),tensor(-2.0121),tensor(-2.1333),tensor(2.6352),tensor(-2.7041),tensor(-3.4936),tensor(3.9757),tensor(3.5383),tensor(0.6810),tensor(2.2644),tensor(-2.5184),tensor(0.2332),tensor(1.1240),tensor(-1.2393),tensor(0.4070),tensor(6.0436),tensor(-0.4740),tensor(-5.3458),tensor(0.6670),tensor(-2.6146),tensor(-3.2312),tensor(-0.8000),tensor(1.7163),tensor(0.5978),tensor(-2.0387),tensor(-5.5045),tensor(4.0491),tensor(-1.6808),tensor(-3.7944),tensor(4.0292),tensor(0.8808),tensor(1.4338),tensor(-0.7516),tensor(-3.8996),tensor(-5.7951),tensor(2.7350),tensor(-3.8776),tensor(-0.9364),tensor(-2.6078),tensor(-1.2250),tensor(3.2644),tensor(1.2712),tensor(3.4364),tensor(-6.0791),tensor(3.3481),tensor(1.5347),tensor(-2.6637),tensor(-1.1901),tensor(3.1020),tensor(-2.6386),tensor(4.2427),tensor(0.0822),tensor(-1.0005),tensor(-4.4527),tensor(3.2560),tensor(2.8707),tensor(-4.3383),tensor(-3.8986),tensor(1.7663),tensor(-2.8067),tensor(4.7288),tensor(1.9770),tensor(5.1819)
92,tensor(2.1004),tensor(2.0407),tensor(-1.1689),tensor(-0.8114),tensor(-1.1249),tensor(-1.0016),tensor(-0.3689),tensor(-1.2413),tensor(1.0368),tensor(-0.9119),tensor(0.0138),tensor(-0.3654),tensor(0.0603),tensor(1.3528),tensor(-0.8316),tensor(1.4400),tensor(-0.8964),tensor(-0.8079),tensor(-0.1888),tensor(-0.7818),tensor(-0.3736),tensor(0.1766),tensor(0.8535),tensor(1.7104),tensor(1.8177),tensor(0.2267),tensor(-0.8180),tensor(0.2929),tensor(1.2760),tensor(-0.7115),tensor(0.0748),tensor(-0.4178),tensor(0.4755),tensor(0.3003),tensor(1.0265),tensor(-0.1490),tensor(0.5658),tensor(0.2959),tensor(0.0586),tensor(1.3602),tensor(0.9356),tensor(-0.2232),tensor(1.5407),tensor(-0.5294),tensor(-1.0625),tensor(1.9422),tensor(0.7052),tensor(-0.6596),tensor(-0.4385),tensor(0.8923),tensor(-1.0841),tensor(0.0253),tensor(0.0216),tensor(1.2744),tensor(0.1294),tensor(-0.4047),tensor(-0.1881),tensor(2.2449),tensor(1.0907),tensor(-0.2387),tensor(1.4609),tensor(0.2764),tensor(-0.4517),tensor(0.2425),tensor(0.7347),tensor(-1.3606),tensor(-0.1015),tensor(1.8772),tensor(0.6058),tensor(2.0206),tensor(2.2504),tensor(-0.3782),tensor(-0.0008),tensor(-1.7004),tensor(-1.2144),tensor(0.8660),tensor(0.0539),tensor(0.5599),tensor(0.0770),tensor(-0.2272),tensor(-1.4778),tensor(1.3772),tensor(1.3395),tensor(-0.7337),tensor(-0.5195),tensor(1.3838),tensor(0.6802),tensor(0.1102),tensor(0.1308),tensor(1.3333),tensor(1.1989),tensor(0.3763),tensor(0.9365),tensor(1.4357),tensor(0.1572),tensor(-0.2935),tensor(-0.5270),tensor(0.0265),tensor(0.0357),tensor(1.1248),tensor(0.4569),tensor(-0.1099),tensor(0.0114),tensor(0.9564),tensor(-0.8931),tensor(-0.0453),tensor(-0.0846),tensor(-0.7459),tensor(1.0407),tensor(-0.3190),tensor(-0.8991),tensor(-0.4699),tensor(-0.3665),tensor(-0.3415),tensor(-0.6204),tensor(-0.0126),tensor(0.4833),tensor(0.0525),tensor(0.1509),tensor(-0.7589),tensor(0.1433),tensor(2.5192),tensor(1.1418),tensor(0.1373),tensor(0.1455),tensor(-0.2476),tensor(-0.4671),tensor(-2.1471)
93,tensor(-0.4111),tensor(0.1763),tensor(1.4725),tensor(1.7583),tensor(0.2758),tensor(-0.4680),tensor(-2.0698),tensor(-0.0165),tensor(1.7108),tensor(-0.8873),tensor(-0.8765),tensor(2.2001),tensor(-1.0802),tensor(0.2296),tensor(-1.2589),tensor(2.3394),tensor(1.2284),tensor(-0.4905),tensor(-1.5548),tensor(2.1215),tensor(0.9652),tensor(-0.9021),tensor(-0.7527),tensor(-0.2707),tensor(0.9040),tensor(-0.3153),tensor(-0.1405),tensor(0.5506),tensor(-0.9989),tensor(1.3470),tensor(-0.1924),tensor(0.3083),tensor(-1.0601),tensor(-1.3389),tensor(0.6617),tensor(-0.2265),tensor(0.0543),tensor(-0.2194),tensor(-0.2618),tensor(-0.3861),tensor(0.6120),tensor(-0.4433),tensor(1.6462),tensor(-1.8564),tensor(1.3468),tensor(-0.3880),tensor(-0.2263),tensor(-0.3835),tensor(1.0854),tensor(-1.5221),tensor(-0.4175),tensor(-0.9830),tensor(-0.3210),tensor(-2.3165),tensor(-1.6357),tensor(1.4231),tensor(-0.1743),tensor(1.3645),tensor(0.4009),tensor(-0.8462),tensor(-2.3829),tensor(0.3603),tensor(1.8083),tensor(1.7311),tensor(-0.4627),tensor(-1.4202),tensor(-1.0519),tensor(-1.3800),tensor(-0.4642),tensor(2.5523),tensor(0.0941),tensor(0.2644),tensor(-0.8617),tensor(3.3620),tensor(-0.2385),tensor(-1.7133),tensor(-0.5876),tensor(-1.1127),tensor(-1.9357),tensor(-1.8278),tensor(-0.8053),tensor(-0.1720),tensor(-1.4339),tensor(0.9735),tensor(1.1437),tensor(0.0237),tensor(-2.0890),tensor(-0.7250),tensor(-0.3291),tensor(-0.6896),tensor(-1.1807),tensor(-0.5730),tensor(-0.0869),tensor(0.5780),tensor(0.3017),tensor(1.3256),tensor(2.7396),tensor(-0.3092),tensor(1.1670),tensor(-0.0746),tensor(-1.3090),tensor(-0.4373),tensor(0.2861),tensor(-0.7019),tensor(0.3800),tensor(0.3108),tensor(0.9831),tensor(-0.1193),tensor(-2.3867),tensor(1.2157),tensor(-0.1997),tensor(1.9069),tensor(0.4686),tensor(0.3344),tensor(0.5061),tensor(-2.2129),tensor(-1.6726),tensor(-1.5325),tensor(2.1285),tensor(-0.2999),tensor(-0.9793),tensor(0.2865),tensor(0.2310),tensor(-1.1414),tensor(0.2605),tensor(-1.9723),tensor(0.0353),tensor(1.8270)
94,tensor(-1.3471),tensor(-2.3082),tensor(-0.8753),tensor(-0.2482),tensor(-3.0929),tensor(1.9245),tensor(1.1686),tensor(1.6542),tensor(-0.1993),tensor(0.4810),tensor(1.8626),tensor(-1.8274),tensor(-0.8896),tensor(0.9814),tensor(0.0115),tensor(-2.3279),tensor(0.4461),tensor(0.8924),tensor(2.3063),tensor(3.1721),tensor(1.8967),tensor(0.6973),tensor(0.6494),tensor(-1.1816),tensor(-2.2644),tensor(-1.3671),tensor(0.4764),tensor(-1.0763),tensor(0.4994),tensor(0.3960),tensor(-0.3421),tensor(0.5191),tensor(-1.3124),tensor(1.2147),tensor(-0.1369),tensor(1.8678),tensor(-1.4299),tensor(1.4025),tensor(-3.0313),tensor(-1.7971),tensor(-1.0453),tensor(2.2593),tensor(-3.7540),tensor(-0.3063),tensor(1.8543),tensor(-1.9143),tensor(0.5110),tensor(-1.0729),tensor(-0.2676),tensor(-2.3528),tensor(2.9803),tensor(1.0845),tensor(-0.5665),tensor(-2.0569),tensor(0.6455),tensor(0.7184),tensor(1.2614),tensor(-1.0206),tensor(-3.1876),tensor(1.9498),tensor(-1.9434),tensor(-4.2668),tensor(-0.7395),tensor(-2.5312),tensor(-0.0354),tensor(0.5824),tensor(-0.9030),tensor(0.2399),tensor(1.7257),tensor(-0.8147),tensor(-0.6459),tensor(1.2528),tensor(2.2010),tensor(1.8319),tensor(0.4989),tensor(-0.6928),tensor(0.4800),tensor(1.2378),tensor(-0.3100),tensor(0.0335),tensor(1.0384),tensor(1.6062),tensor(-1.9998),tensor(0.9941),tensor(-0.5080),tensor(-1.6415),tensor(0.8311),tensor(2.8217),tensor(0.6501),tensor(-0.4123),tensor(-0.9399),tensor(0.4853),tensor(-1.6294),tensor(-0.7323),tensor(1.8851),tensor(-0.6907),tensor(-0.1930),tensor(1.0771),tensor(-1.8646),tensor(0.4551),tensor(-0.4487),tensor(-3.7681),tensor(0.2597),tensor(-0.3430),tensor(-1.3655),tensor(3.0816),tensor(-0.2792),tensor(2.1692),tensor(-2.8227),tensor(1.5441),tensor(0.4564),tensor(-0.0433),tensor(-1.2448),tensor(2.3342),tensor(-0.6929),tensor(1.5129),tensor(-2.5563),tensor(-0.3802),tensor(-3.3223),tensor(-1.3124),tensor(3.2327),tensor(-2.1425),tensor(-0.3196),tensor(0.6292),tensor(-0.4707),tensor(4.2180),tensor(3.4472),tensor(0.8550)
